2022-06-29 18:07:46,1.00,3584,$9458.00
2022-06-29 18:09:02,53.87,3655,$7940.00
2022-06-29 18:09:12,1.00,4531,$6070.00
2022-06-29 18:09:23,1.00,3850,$5710.00
2022-06-29 18:09:59,4.87,3614,R$12380.00
2022-06-29 18:10:32,4.07,41M,$6252.00
2022-06-29 18:10:55,2.16,3990,R$5954.00
2022-06-29 18:11:08,1.18,3472,$7905.00
2022-06-29 18:11:54,8.65,2628,R$10707.82
2022-06-29 18:12:19,2.43,3959,$6805.00
2022-06-29 18:12:41,2.16,3650,R$9550.00
2022-06-29 18:13:17,4.43,2979,R$6950.00
2022-06-29 18:14:12,15.62,3295,RS5797.44
2022-06-29 18:14:28,1.40,3389,R$11045.43
2022-06-29 18:14:50,1.96,2740,R$9615.00
2022-06-29 18:15:15,ya:),3349,R$10183.40
2022-06-29 18:15:30,1.28,4082,$7456.00
2022-06-29 18:16:00,3.42,3372,R$10474.00
2022-06-29 18:16:12,1.13,3912,$5083.20
2022-06-29 18:16:38,2.50,4144,R$6382.00
2022-06-29 18:16:49,1.12,3522,RS6661.57
2022-06-29 18:17:26,5.07,4287,$7050.00
2022-06-29 18:17:46,1.71,3378,$8177.50
2022-06-29 18:18:05,1.75,4392,RS11622.74
2022-06-29 18:18:23,1.66,3914,$9978.00
2022-06-29 18:18:50,2.68,3665,R$17854.00
2022-06-29 18:19:00,1.00,4297,$8200.00
2022-06-29 18:19:31,3.46,3675,R$5710.10
2022-06-29 18:19:44,1.25,3870,$9363.57
2022-06-29 18:19:59,1.26,4187,$9133.00
2022-06-29 18:20:13,1.32,3817,R$11800.00
2022-06-29 18:20:23,1.00,3758,R$12201.76
2022-06-29 18:21:09,8.63,3924,R$10001.76
2022-06-29 18:21:45,4.75,4067,R$4969.00
2022-06-29 18:21:56,1.09,3974,R$10525.00
2022-06-29 18:22:18,1.93,2950,R$9564.72
2022-06-29 18:22:27,1.00,3464,R$11400.00
2022-06-29 18:23:42,48.50,3551,R$8535.00
2022-06-29 18:24:08,1.63,4626,R$10000.00
2022-06-29 18:24:26,1.60,3215,R$14355.00
2022-06-29 18:24:42,1.37,2159,R$12275.68
2022-06-29 18:26:20,206.41),2075,R$4034.75,
2022-06-29 18:26:34,1.22,2707,RS11602.50
2022-06-29 18:27:07,3.89,2267,R$9824.75
2022-06-29 18:27:28,1.96,2876,$5902.00
2022-06-29 18:27:55,2.92,3570,R$10700.00
2022-06-29 18:28:06,1.00,2800,R$11860.00
2022-06-29 18:28:28,2.13,3744,R$6184.00
2022-06-29 18:28:44,1.40,2930,R$19043.14
2022-06-29 18:29:13,2.50,3113,$5200.00
2022-06-29 18:29:31,1.95,2755,$8670.00
2022-06-29 18:29:41,1.04,3945,R$22980.00
2022-06-29 18:30:20,5.48,3495,R$17100.00
2022-06-29 18:30:33,1.22,3374,R$12967.00
2022-06-29 18:30:58,2.46,2501,$8415.00
2022-06-29 18:31:12,1.23,2713,R$10676.90
2022-06-29 18:31:32,1.89,3376,R$10100.00
2022-06-29 18:31:43,1.05,3705,R$9615.00
2022-06-29 18:32:42,18.70,3587,R$16370.00
2022-06-29 18:33:11,3.69,3511,R$9367.46
2022-06-29 18:33:30,1.80,3272,R$10544.00
2022-06-29 18:34:04,4.10,2808,R$10078.00
2022-06-29 18:34:20,1.42,3193,R$12851.00
2022-06-29 18:35:09,16.78,3435,$9215.00
2022-06-29 18:35:56,9.34,3115,R$5650.00
2022-06-29 18:36:11,1.30,3360,$8248.55
2022-06-29 18:36:27,1.36,3204,R$11700.00
2022-06-29 18:37:29,22.61,3409,R$17467.20
2022-06-29 18:37:42,1.08,4425,$8709.50
2022-06-29 18:38:15,3.97,3159,R$5775.82
2022-06-29 18:38:34,1.73,3150,R$10740.00
2022-06-29 18:38:53,1.73,3916,R$15935.95
2022-06-29 18:40:16,76.30,4110,R$16500.50
2022-06-29 18:40:35,1.13,3897,RS6165.24
2022-06-29 18:41:05,3.21,3209,R$5570.38
2022-06-29 18:41:20,1.36,3160,$5043.60
2022-06-29 18:41:46,ya:),3816,R$11200.00
2022-06-29 18:42:07,1.95,3018,$5727.00
2022-06-29 18:42:17,1.03,4245,$7138.20
2022-06-29 18:42:37,1.81,4115,R$7399.80
2022-06-29 18:43:32,14.94,4301,R$13364.00
2022-06-29 18:43:43,1.02,3686,R$5572.00
2022-06-29 18:43:57,1.31,3384,R$9083.20
2022-06-29 18:44:31,4.10,3651,R$14625.21
2022-06-29 18:44:44,1.24,3406,$7666.00
2022-06-29 18:44:54,1.01,3030,R$6822.00
2022-06-29 18:45:22,2.83,3999,R$11950.00
2022-06-29 18:45:42,1.16,3455,$7383.20
2022-06-29 18:45:57,1.35,2615,R$10538.53
2022-06-29 18:46:38,4.63,4383,R$21700.00
2022-06-29 18:46:53,1.37,2832,R$17550.00
2022-06-29 18:47:25,3.68,14,R$9.20
2022-06-29 18:47:41,1.17,5,RS77.53
2022-06-29 18:48:07,2.36,3496,R$21330.00
2022-06-29 18:48:21,1.47,2427,R$24917.49
2022-06-29 18:49:07,8.39,4101,RS13633.54
2022-06-29 18:49:26,1.02,2651,$9700.00
2022-06-29 18:49:56,3.48,3114,R$8275.75
2022-06-29 18:50:22,2.46,2195,R$10492.00
2022-06-29 18:50:51,3.77,2558,$4938.00
2022-06-29 18:51:11,1.91,3101,RS6413.84
2022-06-29 18:51:27,1.40,3052,$7403.84
2022-06-29 18:52:19,Ph),3647,RS11071.84
2022-06-29 18:52:47,2.35,4059,R$10014.94
2022-06-29 18:53:10,svA:)«,17,R$37.55
2022-06-29 18:53:46,3.28,3276,RS6575.17
2022-06-29 18:54:13,2.71,3805,$5730.00
2022-06-29 18:54:23,1.00,2989,R$7028.29
2022-06-29 18:54:46,2.11,2965,RS7711.61
2022-06-29 18:55:25,1.85,1394,$2440.00
2022-06-29 18:55:50,1.55,4323,R$5258.31
2022-06-29 18:56:07,1.36,2265,$7626.00
2022-06-29 18:56:34,3.17,3822,R$10394.00
2022-06-29 18:56:54,1.38,4212,R$11535.00
2022-06-29 18:58:53,2.03,2586,R$3626.40
2022-06-29 18:59:08,1.43,1895,R$2469.93
2022-06-29 18:59:19,1.00,2703,R$4796.12
2022-06-29 18:59:52,4.10,2898,R$4677.00
2022-06-29 19:00:07,1.09,3779,R$5213.46
2022-06-29 19:00:28,2.00,2748,$7541.00
2022-06-29 19:01:23,14.16,2824,R$4634.00
2022-06-29 19:01:52,3.17,3120,$5729.20
2022-06-29 19:02:02,1.00,2851,$7055.35,
2022-06-29 19:02:40,5.54,2767,R$6875.00
2022-06-29 19:02:54,1.18,3332,R$5799.20
2022-06-29 19:03:13,1.71,3278,R$5601.00
2022-06-29 19:03:59,5.82,3791,RS6655.00
2022-06-29 19:04:44,8.20,3257,R$5178.25
2022-06-29 19:05:09,2.14,3550,$7029.02
2022-06-29 19:05:19,1.01,2612,$4975.00
2022-06-29 19:06:14,15.61,2628,$7599.02
2022-06-29 19:06:47,3.41,3745,$6180.40
2022-06-29 19:06:57,1.00,3144,R$4516.69
2022-06-29 19:07:37,5.94,3468,R$4947.04
2022-06-29 19:08:37,20.64,3696,$5879.28
2022-06-29 19:09:11,4.03,3002,R$4254.15
2022-07-01 16:03:10,1.15,3764,R$8400.00
2022-07-01 16:03:57,9.59,3171,$4904.00
2022-07-01 16:04:16,1.01,3352,$5034.00
2022-07-01 16:04:58,1.98,2119,R$4591.00
2022-07-01 16:05:17,1.70,3981,R$6275.00
2022-07-01 16:06:53,93.39,4135,$5773.40
2022-07-01 16:07:46,4.80,1012,$2754.00
2022-07-01 16:08:25,4.66,3021,$4080.00
2022-07-01 16:08:56,4.50,2838,R$4446.32
2022-07-01 16:09:22,2.55,2855,$4925.00
2022-07-01 16:10:02,5.81,2700,$5330.00
2022-07-01 16:10:20,1.16,3266,R$5870.44
2022-07-01 16:10:59,5.66,2168,$5420.00
2022-07-01 16:11:25,1.92,0,R$35.07
2022-07-01 16:11:45,2.42,1530,R$3588.11
2022-07-01 16:12:22,5.14,3061,R$5710.65
2022-07-01 16:12:44,1.74,3487,$4971.23
2022-07-01 16:13:06,2.37,2839,RS4111.58
2022-07-01 16:13:48,7.05,3708,R$5462.30
2022-07-01 16:14:26,5.06,3180,R$4042.44
2022-07-01 16:15:43,55.29,3447,R$6489.34
2022-07-01 16:16:07,yys:)4,3431,$7929.00
2022-07-01 16:16:18,1.00,2932,R$5214.00
2022-07-01 16:17:39,68.93,2719,R$5160.00
2022-07-01 16:18:02,2.01,4166,R$6922.83
2022-07-01 16:18:13,1.05,3617,R$765718
2022-07-01 16:18:31,1.57,3505,RS7123.61
2022-07-01 16:18:45,1.38,3698,R$14400.00
2022-07-01 16:19:40,13.81,3407,$8050.00
2022-07-01 16:20:04,2.47,4599,R$6932.74
2022-07-01 16:20:19,1.33,3832,R$8245.12
