2022-06-29 12:20:29,1.07,3137,R$12377.48
2022-06-29 12:21:13,8.02,2665,R$14584.96
2022-06-29 12:21:31,1.55,2792,R$8253.39
2022-06-29 12:21:57,2.64,2320,R$6234.96
2022-06-29 12:22:11,1.25,2564,R$9884.96
2022-06-29 12:22:21,1.03,2950,R$12326.83
2022-06-29 12:22:36,1.32,2904,R$14329.92
2022-06-29 12:22:48,1.13,2790,R$17032.96
2022-06-29 12:23:06,1.53,2917,R$17280.00
2022-06-29 12:23:34,EK)¢,3009,R$19300.00
2022-06-29 12:23:53,1.75,3114,$3750.00
2022-06-29 12:24:07,1.23,2750,$2955.25
2022-06-29 12:24:48,6.59,2274,R$3694.00
2022-06-29 12:25:17,3.68,2598,R$4104.00
2022-06-29 12:25:49,3.84,2679,$3520.00
2022-06-29 12:26:38,16.10,2917,R$15345.00
2022-06-29 12:26:49,1.05,2968,R$18208.00
2022-06-29 12:27:05,1.46,2171,R$18008.50
2022-06-29 12:27:31,2.59,2431,$9479.80
2022-06-29 12:28:04,3.98,2916,RS8886.17
2022-06-29 12:29:08,8.14,2278,$2807.00
2022-06-29 12:29:35,2.75,3280,R$7086.00
2022-06-29 12:29:55,1.85,2519,$2914.99
2022-06-29 12:30:20,2.46,3012,$5724.00
2022-06-29 12:30:34,1.26,3244,$4772.00
2022-06-29 12:30:58,2.31,2824,$3512.10
2022-06-29 12:31:38,6.02,2539,$2408.01
2022-06-29 12:31:49,1.04,2808,R$3668.00
2022-06-29 12:32:17,3.15,2667,$4350.00
2022-06-29 12:32:49,3.58,3289,R$6803.78
2022-06-29 12:33:17,2.96,2483,RS4471.78
2022-06-29 12:33:28,1.09,2833,R$12150.00
2022-06-29 12:34:21,12.58,2510,$4522.58
2022-06-29 12:34:45,2.38,3604,RS6417.78
2022-06-29 12:34:57,1.13,3024,RS6653.58
2022-06-29 12:35:17,1.75,2965,R$6485.01
2022-06-29 12:35:38,2.01,3162,R$8965.01
2022-06-29 12:36:14,4.50,3308,R$8821.49
2022-06-29 12:36:52,5.59,2893,R$4723.69
2022-06-29 12:37:08,1.43,2974,R$8113.00
2022-06-29 12:37:21,ih:,2537,$6344.95
2022-06-29 12:38:09,Pyi:)4,3021,$4900.58
2022-06-29 12:38:53,7.82,3964,R$5167.83
2022-06-29 12:39:05,1.10,3342,R$6185.50
2022-06-29 12:39:23,1.55,2231,R$3342.90
2022-06-29 12:39:33,1.06,3824,$8200.00
2022-06-29 12:39:43,1.00,3333,R$8380.64
2022-06-29 12:40:16,4.01,3659,R$13500.00
2022-06-29 12:40:27,1.03,4244,$4964.00
2022-06-29 12:40:51,2.25,3018,$4350.00
2022-06-29 12:41:13,2.14,3030,RS4644.87
2022-06-29 12:42:12,19.18,3099,$4071.00
2022-06-29 12:42:38,2.27,3440,$5108.00
2022-06-29 12:43:05,2.91,2511,R$4760.00
2022-06-29 12:43:19,1.24,2685,R$6900.00
2022-06-29 12:43:32,1.17,2266,R$3600.44
2022-06-29 12:43:42,1.00,2226,$4370.00
2022-06-29 12:44:26,7.67,2539,$3146.00
2022-06-29 12:44:42,1.45,3678,R$10684.97
2022-06-29 12:45:52,37.64,2798,$5514.00
2022-06-29 12:46:36,1.55,3370,$3200.00
2022-06-29 12:46:46,1.00,2763,R$4882.00
2022-06-29 12:46:57,1.04,3152,R$6760.06
2022-06-29 12:47:21,yl),3152,$5550.00
2022-06-29 12:47:36,1.37,3611,RS5117.23
2022-06-29 12:47:57,1.98,3052,$3745.00
2022-06-29 12:48:16,1.69,3204,R$5476.00
2022-06-29 12:49:13,16.76,3167,$3897.20
2022-06-29 12:49:31,1.55,3423,R$3600.60
2022-06-29 12:49:45,1.34,2753,R$4000.16
2022-06-29 12:50:08,2.09,2693,R$12550.00
2022-06-29 12:50:39,3.62,3156,$3442.00
2022-06-29 12:50:54,1.35,3190,$3155.00
2022-06-29 12:51:16,1.99,2603,$3979.62
2022-06-29 12:51:29,1.21,3507,$9599.30
2022-06-29 12:51:44,1.40,3118,R$6440.00
2022-06-29 12:52:06,1.93,3378,$7140.00
2022-06-29 12:52:40,4.28,3650,R$10231.46
2022-06-29 12:53:09,3.16,‘3557,R$10049.53
2022-06-29 12:53:25,1.43,3243,$3953.81
